Date,Text,Hashtag
2021-02-02,"[' ', 'เปิดรับ', 'มีสิทธิ์', ' ', 'โครงการ', ' ', '“', 'ชนะ', '”', ' ', 'ซื้อ', 'บัตร', 'โดยสาร', 'ล่วงหน้า', 'อิเล็กทรอนิกส์', ' ', 'ประเภท', ' ', 'แอปพลิเคชัน', ' ', '“', 'เป๋า', 'ตัง', '”', ' ', 'วันที่', ' ', '18', ' ', 'กพ', ' ', '–', ' ', '31', ' ', 'พค', '64', '     ']","['#ขสมก', '#กระทรวงคมนาคม', '#รถเมล์', '#เราชนะ', '#เป๋าตัง']"
2021-02-02,"['โครงการ', 'วัคซีน', 'ไข้หวัดใหญ่', 'โหลด', 'แอพ', '  ', 'ควย', 'วะ', 'เนี้ยย']",['#เป๋าตัง']
2021-02-02,"['ไข', 'ข้อสงสัย', '  ', 'ซื้อ', 'ทอง', 'ไหม', '   ']","['#เราชนะ', '#เป๋าตัง', '#kapook']"
2021-02-02,"['สแกน', 'หน้า', 'สำเร็จ', ' ', 'ข้อมูล', 'ธนาคาร', ' ', 'โปรด', 'ธนาคาร', 'พ่อ', 'ไหว', ' ', 'ทำ', '   ']","['#คนละครึ่ง', '#เป๋าตัง', '#เราชนะ']"
2021-02-02,"['อัพเดท', 'เป๋า', 'ตัง', ' ', 'สอง', ' ', 'หมุนติ้ว', ' ', 'มั่ง']",['#เป๋าตัง']
2021-02-04,"['  ', 'วงเงิน', 'แอ', 'ป', '  ', 'พฤหัสบดี', ' ', '18', ' ', 'กพ', '25', ' ', 'ค', ' ', '64', ' ', '6', ' ', ' ', ' ', '7000', ' ', 'บาท', ' ', 'ใช้ได้', ' ', '31', ' ', 'พค', ' ', '641', ' ', '18', ' ', 'กพ', ' ', '64', ' ', '=', ' ', '2000', ' ', 'บาท', '2', ' ', '25', ' ', 'กพ', ' ', '64', ' ', '=', ' ', '1000', ' ', 'บาท', '3', ' ', '4', ' ', 'ค', ' ', '64', ' ', '=', ' ', '1000', ' ', 'บาท', '4', ' ', '11', ' ', 'ค', ' ', '64', ' ', '=', ' ', '1000', ' ', 'บาท', '5', ' ', '18', ' ', 'ค', ' ', '64', ' ', '=', ' ', '1000', ' ', 'บาท', '6', ' ', '25', ' ', 'ค', ' ', '64', ' ', '=', ' ', '1000', ' ', 'บาท', ' ']","['#เราชนะ', '#เป๋าตัง']"
2021-02-04,"['6', 'โมง', 'ไมา', 'ซิ', '    ']","['#เราชนะ', '#เป๋าตัง', '#คนละครึ่ง']"
2021-02-04,"['โมโห', 'ส้นตีน', ' ', 'เหี้ย', 'หละ', ' ', 'ดู', 'เป๋า', 'ตัง', 'หู', 'สัส', ' ', 'เสือก', 'ข้อมูล', 'มั่ว', 'อี', 'เหี้ย', 'โมโห', 'ว่ะ', '   ']","['#เราชนะ', '#เป๋าตัง']"
2021-02-04,"['อยากได้', 'เงินสด', ' ', 'รวมตัวกัน', 'เรียกร้อง', ' ', 'มีสิทธิ์', 'ต้องการ', 'เงินสด', 'ใช้จ่าย', 'สะดวก', 'แต่ละคน', '   ']","['#เยียวยาโควิด', '#เราชนะ', '#เป๋าตัง']"
2021-02-04,"['ตรวจสอบ', 'สถานะ', '  ', 'สิทธิ์', ' ', 'ลุ้น', '  ']","['#คนละครึ่ง', '#เป๋าตัง']"
2021-02-04,"['ดำเนิน', 'การตาม', 'มาตรการ', 'รัฐบาล', 'ขอความร่วมมือ', ' ', 'ผู้โดยสาร', 'ลงทะเบียน', 'โครงการ', ' ', '“', 'ชนะ', '”', ' ', 'ชำระ', 'ค่าโดยสาร', 'รถไฟฟ้า', 'บีทีเอส', ' ', 'รถไฟฟ้า', 'สาย', 'สี', 'ทอง', ' ', 'วันที่', ' ', '5', ' ', 'กุมภาพันธ์', ' ', '2564', ' ', '   ']","['#เราชนะ', '#เป๋าตัง']"
2021-02-04,"['BTS', ' ', 'ประกาศ', ' ', 'ผู้โดยสาร', 'จ่าย', 'ค่าเดินทาง', '\u200b', '  ', 'วันที่', ' ', '5', ' ', 'กพ', ' ', 'แอ', 'ป', '  ', ' ', 'บัตร', 'สวัสดิการ', 'รัฐ', ' ', 'รถไฟฟ้า', 'สาย', 'สี', 'ทอง', 'ติดต่อ', 'ขอรับ', 'สิทธิ', 'ห้อง', 'จำหน่าย', 'ตั๋ว', 'สถานี', '\u200b', ' ']","['#เราชนะ', '#เป๋าตัง', '#บัตรคนจน']"
2021-02-04,"['ในที่สุด', 'ลอง', 'เข้ามา', 'รอบ', ' ', 'ขอบคุณ', ' ']",['#เป๋าตัง']
2021-02-04,"['แอ', 'ป', 'ตัวตน', ' ', ' ', 'แอ', 'ป', 'เด้ง', ' ', 'แล้วก็', 'มีเงิน', 'ค้าง', ' ', 'สาเหตุ', ' ', ' ', ' ']",['#เป๋าตัง']
2021-02-04,"['รถไฟฟ้า', 'บีทีเอส', ' ', 'เปิดรับ', 'ชำระ', 'ค่าโดยสาร', ' ', 'ชนะ', ' ', 'สนองนโยบาย', 'รัฐ', 'กระตุ้น', 'เดินทาง', 'ระบบ', 'ขนส่ง', 'สาธารณะ', ' ', ' ', '5', ' ', 'กุมภาพันธ์', ' ', '2564', ' ', '    ']","['#เราชนะ', '#BTS', '#เป๋าตัง']"
2021-02-04,"['รถไฟฟ้า', 'สาย', 'สิทธิ', '  ', ' ', 'คนใช้', 'แอ', 'ป', '  ', ' ', 'ห้อง', 'จำหน่าย', 'ตั๋ว', 'สถานี', ' ', 'รถ', ' ', 'ขสมก', 'บัตร', 'รายสัปดาห์', 'รายเดือน', ' ', 'รถ', ' ', 'บขส', ' ', 'สถานี', 'เดินรถ', 'จุด', 'จอด', ' ', 'บัตร', 'สวัสดิการ', 'รัฐ', 'ใช้ได้', 'ทั้งสอง', 'วงเงิน', ' ', 'ค่าโดยสาร', 'ฟรี', ' ', '500', ' ', 'สิทธิ', 'ชนะ', ' ']","['#เราชนะ', '#เป๋าตัง']"
2021-02-04,"['พฤหัส', 'ส้ม', 'สดใส', ' ', 'วันหยุด', ' ', 'เย้', '           ', '            ']","['#ความสุข', '#คนละครึ่ง', '#เราเที่ยวด้วยกัน', '#เราชนะ', '#เป๋าตัง', '#healthy', '#yummy', '#utinybangkok', '#บรรยากาศดีๆ', '#ต้อนรับหมาแมว', '#นั่งสบาย', '#คนละครึ่ง', '#เราเที่ยวด้วยกัน', '#เราชนะ', '#เป๋าตัง', '#พร้อมส่ง', '#อาหารจานอร่อย', '#bangkok', '#โควิด19', '#ประกันสังคม']"
2021-02-04,"['แอพ', 'ล่ม', 'ป้ะ', ' ']",['#เป๋าตัง']
2021-02-04,"['โอย', 'ยย', ' ', 'กรู', 'แอ', 'ป', 'โง่', '  ', 'เหรอ', 'วะ']",['#เป๋าตัง']
2021-02-04,"[' ', 'ร่วมกับ', ' ', 'BEM', ' ', 'เตรียมพร้อม', 'รองรับ', 'สิทธิ์', 'โครงการ', ' ', '“', 'ชนะ', '”', ' ', 'เหรียญ', 'โดยสาร', ' ', 'Token', ' ', 'เดินทาง', '  ', '  ', 'สถานี', ' ', 'วันที่', ' ', '5', ' ', 'กพ', ' ', '–', ' ', '31', ' ', 'พค', ' ', '64', ' ', 'สอบถาม', ' ', 'ศูนย์', 'บริการ', 'ข้อมูล', ' ', 'โทร', ' ', '0', ' ', '2624', ' ', '5200', '    ']","['#รฟม', '#MRTสายสีน้ำเงิน', '#สายสีม่วง', '#เป๋าตัง', '#กระทรวงคมนาคม', '#เราชนะ']"
2021-02-04,"['แอพ', 'เป็ร', 'เหี้ย', ' ', 'เด้ง', ' ', 'ลงทะเบียน', ' ', 'ลงทะเบียน', 'เสือก', 'เด้ง', ' ', 'สัส', ' ']",['#เป๋าตัง']
2021-02-04,"['BTS', ' ', 'ชำระ', 'ค่าโดยสาร', ' ', '“', 'ชนะ', '”', ' ', 'วันที่', ' ', '5', ' ', 'กุมภาพันธ์', ' ', '     ']","['#เราชนะ', '#บีทีเอส', '#รถไฟฟ้า', '#เป๋าตัง', '#บัตรสวัสดิการแห่งรัฐ']"
2021-02-04,"['รถไฟฟ้า', ' ', 'MRT', ' ', 'รองรับ', 'เดินทาง', '  ', ' ', 'แนะ', 'วิธีการ', 'ใช้จ่าย', 'แอ', 'ปฯ', '  ']","['#เราชนะ', '#เป๋าตัง']"
2021-02-04,"['ร้านค้า', '  ', 'แอ', 'ป', '  ', 'อัพเดท', 'แอ', 'ป', ' ', 'แถบ', '  ', 'สี', 'ขาว', '  ', 'ไม่ต้อง', 'ลงทะเบียน', ' ', 'กด', ' ', 'แถบ', 'เปลี่ยนเป็น', 'สีน้ำเงิน', ' ', 'ใช้งาน', '•', 'ลค', '  ', ' ', '5', ' ', 'กพ•', 'ลค', '  ', ' ', '18', ' ', 'กพ', ' ', 'ใช้ได้', ' ', '31', ' ', 'พค', ' ', '64', ' ']","['#คนละครึ่ง', '#ถุงเงิน', '#เราชนะ', '#บัตรสวัสดิการแห่งรัฐ', '#เป๋าตัง']"
2021-02-04,"['เรื่อง', 'เงิน', ' ', '3500', ' ', 'รัฐบาล', ' ', '   ', 'ซื้อ', ' ', 'ชีวิตประจำวัน', ' ', 'ดีแล้ว', ' ', 'เงินสด', ' ', ' ', 'ไปเที่ยว', 'มีประโยชน์', '  ', 'อวด', ' ', 'เสียนิสัย', ' ', 'ไม่ต้อง', 'ทำ', 'รอ', 'รัฐบาล', ' ', 'ตา']","['#เป๋าตัง', '#คนละครึ่ง']"
2021-02-04,"['เงื่อนไข', ' ', 'เงิน', 'เยียวยา', 'แรงงาน', ' ', 'ประกันสังคม', ' ', 'ม', '33', ' ', 'รัก', '     ']","['#แรงงาน', '#ประกันสังคม', '#ม33', '#เรารักกัน', '#เป๋าตัง', '#เราชนะ']"
2021-02-05,"['ชื่อ', '      ', '  ', 'น่ารัก', 'ไหว', 'โน๊ะ']","['#คนละครึ่ง', '#เป๋าตัง', '#ไทยชนะ', '#หมอชนะ', '#เราชนะ', '#ม33เรารักกัน']"
2021-02-05,"['ประกันสังคม', ' ', 'มาตรา', ' ', '33', ' ', '39', ' ', '40', ' ', 'ต่างกัน', ' ', 'ที่มา', 'อ่าน', ' ', 'BackboneMCOT', ' ', '•', '     ']","['#เราชนะ', '#ม33เรารักกัน', '#เป๋าตัง', '#คนละครึ่ง', '#ประกันสังคม', '#ม33', '#ม39', '#มาตรา33', '#มาตรา40']"
2021-02-05,"['โถ', 'ยาย', ' ', 'สมัคร', '  ', 'สมาร์ต', 'โฟน', '  ']","['#เราชนะ', '#เป๋าตัง', '#Kapook']"
2021-02-05,"['งาน', '  ', 'บางคน', ' ', 'ม', '33', ' ', 'สิทธิ', '  ', '   ']","['#เราชนะ', '#เป๋าตัง', '#Kapook']"
