Date,Text,Hashtag
2021-02-02,"['บ้าย', 'บาย', ' ', 'เบอร์', ' ', '8', ' ', 'ปี', ' ', 'เบอร์', 'เก่า', ' ', ' ', '10', ' ', 'ปี', ' ', 'ทนทุกข์', ' ', 'โปร', 'เนต', 'โปร', 'ค่า', 'โทร', 'โคตร', 'แพง', ' ', 'สัญญาณ', 'ปห', 'แก้', 'รอบ', ' ', 'ไม่เห็นจะ', ' ', 'ถาม', 'โปร', 'ต้องการ', ' ', 'หนี', 'ค่าย', 'ง้อ', ' ', 'ง้อ', 'เก่ง', ' ', 'โปร', 'บอด', 'แก้', 'สัญญาณ', ' ', 'ท่ด', ' ', 'ความลังเล', 'ว่ะ']",[]
2021-02-02,"[' ', 'เน็ต', 'เหี้ย', 'ม๊ายย']",[]
2021-02-02,"[' ', 'ดู', ' ', 'แป๊บเดียว']",[]
2021-02-02,"['ไหว', ' ', ' ', 'ให้โอกาส', 'รอบ', ' ', 'สัญญาณ', 'ไว', 'ก', 'อะ', ' ', 'ย้าย', 'สัญญาณ', 'รองรับ']",[]
2021-02-02,"[' ', 'เวร', 'เอ้ย']",[]
2021-02-02,"[' ', 'อห', 'หหห']",[]
2021-02-02,"[' ', 'เน็ต', 'จ่าย', 'ตัง', 'นะเนี่ย', ' ', 'กาก']",[]
2021-02-02,"['6', ' ', ' ', 'สัก', ' ', 'อิด', 'อก', ' ', 'งง', 'เว่อ', ' ', 'ช้อป', 'ไหม', ' ', 'โมโห']",[]
2021-02-02,"['ย้าย', 'ค่าย', ' ', 'จ่าย', 'ค่าบริการ', ' ', 'ยกเลิก', 'บริการ', 'อัตโนมัติ', 'หักบัญชี', 'ธนาคาร', ' ', ' ', 'หัก', ' ', 'เด่', 'วดี', 'แทค', 'เช็ค', 'ตามหลัง', ' ', 'ชั้น', 'เบื่อ', 'ธุรกรรม', 'โทรศัพท์', 'ตั่ง', 'กก']",[]
2021-02-02,"['โรงงาน', 'ติดเครื่อง', 'รบกวน', 'สัญญา', 'น', 'บ่', ' ', 'เน็ต', 'เหี้ย', ' ']",[]
2021-02-02,"[' ', 'เติม', 'เงิน', ' ']",[]
2021-02-02,"['ดู', 'ตั๊ก', ' ', 'อี', 'สีด', ' ', 'คนแก่', 'โกรธ', 'คนละ', 'ครึ่ง', 'เลิกใช้']",[]
2021-02-02,"[' ', 'เฉพาะคน', 'เล่น', 'แคมเปญ', ' ', 'ย้าย', 'ค่าย', ' ', 'นะคะ']",[]
2021-02-02,"['ชั้น', 'เซ', 'เลเนด', 'โก', 'ล', 'ชั้น', 'อยากได้', 'ฟต', 'บดี', 'แทค', ' ', 'หย', 'ออ', 'อ']",[]
2021-02-02,"['โปร', ' ', 'HOT', ' ', 'บ้าน', 'สนุก', ' ', 'MONOMAX', ' ', 'จ่าย', ' ', '250', ' ', 'บาท', ' ', 'ดู', ' ', '3', ' ', 'เดือน', 'กด', ' ', '33625', '#', ' ', 'โทร', ' ', 'ระยะเวลา', 'โปรโมชัน', ' ', '20', ' ', 'มค', '  ', '30', ' ', 'เม', 'ย', ' ', '2564', 'รายละเอียด', '        ']","['#MONOMAX', '#dtac', '#หมาป่าจอมราชันย์', '#TheWolf', '#WangTaLu', '#XiaoZhan', '#LiQin']"
2021-02-02,"['  ', 'นอน', 'ร้องไห้', 'แป', 'ป', ' ']",[]
2021-02-02,"[' ', 'คอลเซ็นเตอร์', 'โทร', 'สัญญาณ', 'ดี', ' ', 'เออ', 'ดี', 'ว่ะ']",[]
2021-02-02,"['สนใจ', 'ทำ', 'ขาย', ' ', '       ']","['#dtacHappy游客卡', '#dtacyinwar', '#หยิ่นวอร์', '#yinyin_anw', '#warwanarat']"
2021-02-02,"[' ', 'ดุ๊กดิ๊ก', '    ']","['#dtacHappy游客卡', '#warwanarat', '#yinyin_anw']"
2021-02-02,"['  ', ' ', 'ใช้งาน', 'บริการ', ' ', 'dtac', ' ', '5', 'G', ' ', 'พื้นที่', 'ใช้งาน', 'หนาแน่น', 'กรุงเทพ', ' ', ' ', '5', ' ', 'จังหวัด', ' ', ' ', 'เชียงใหม่', ' ', 'ขอนแก่น', ' ', 'นครราชสีมา', ' ', 'ภูเก็ต', ' ', 'สุราษฎร์ธานี', ' ', 'กรุณา', 'ติดตาม', 'ประชาสัมพันธ์', 'สื่อ', ' ', ' ', 'อีกครั้ง']",[]
2021-02-02,"['ใร', 'หลุดพ้น', ' ', 'ย้าย', ' ', 'งง']",['#dtac']
2021-02-04,"[' ', 'ต่อย', 'บ่', ' ', 'พัน', 'สาม', ' ', 'บ้า', 'ตาย']",[]
2021-02-04,"[' ', 'แคป', 'ทิพย์']",[]
2021-02-04,"['มีความสุข', 'ต่าย', 'รายเดือน', ' ', '800', ' ', 'บาท', ' ', '900', ' ', 'เน็ต', 'ขนาด', 'ดู', 'ซีรี่ส์', 'หรอก', 'นะคะ']",[]
2021-02-04,"['ในขณะที่', 'ทรู', ' ', 'เอไอเอส', ' ', 'สัญญาณ', 'ยังมี', ' ', 'ตัด', ' ', 'นอกเมือง', 'แป', 'ป', 'สัญญาณ', 'หาย', ' ', 'พส']",[]
2021-02-04,"[' ', '13', ' ', 'ปี', ' ', 'บ่', ' ']",[]
2021-02-04,"[' ', '\u200b', 'แข่งขัน', '\u200b', 'ฟุตบอล', '\u200b', 'เอไอเอส', '\u200b', '\u200b', 'สวัสดี', '\u200b', '\u200b', '\u200b', '\u200b', '\u200b', '\u200b', '\u200b', '\u200b', '\u200b', '\u200b', 'ชอบ', '\u200b', '\u200b', '\u200b', '\u200b', '\u200bผม\u200b', 'ต้องการ', '\u200b', 'ที่จะ', '\u200b', 'ย้าย', '\u200b', 'ทีม', '\u200b', '\u200b', 'ซัมเมอร์', '\u200b', 'หน้า', '\u200b', 'ทีม', '\u200b', 'ชาติ', 'สเปน', '\u200b', '\u200b', '\u200b', 'ชอบ', '\u200b', '\u200b', '\u200b', '\u200b', '\u200b', '\u200b', 'ความกตัญญู', '\u200b', 'กตเวที', '\u200b', 'สวัสดี', '\u200b', '\u200b', 'ชื่อ', '\u200b', '\u200b', 'ตัวเอง', '\u200b', '\u200b', '\u200b', '\u200b', '\u200b', 'ขอบคุณ', '\u200b', 'ล่วงหน้า', '\u200b', '\u200b']",[]
2021-02-04,"[' ', 'บาย']",[]
2021-02-04,"['เน็ต', ' ', 'สวัสดี', ' ', 'เอ๋อ', ' ', 'ช็อค', ' ']",[]
2021-02-04,"['เบื่อ', 'เน็ต']",[]
2021-02-04,"['ตะกี้', 'จ่ายตลาด', ' ', 'เศร้า', ' ', 'ลืม', 'สแกน', 'reward', ' ']",[]
2021-02-04,"['ภาพเหมือน', 'ชัด', 'อ่ะ', ' ', 'เน็ต']",[]
2021-02-04,"[' ', 'ไอ', 'สัส']",[]
2021-02-04,"['เน็ต', 'หลุด', ' ', 'กระดอ', ' ', 'ติด', 'ว่าที่', 'คอนโด', 'เสา', 'สัญญาณ', 'หรอก', 'แม่', 'ง', ' ', 'หงุดหงิด']",[]
2021-02-04,"['ดา', 'ต้า', ' ', 'โหลด', 'แทบ']",[]
2021-02-04,"['บ๊ายบาย', ' ', ' ']",[]
2021-02-04,"[' ', ' ', 'เอฟ', '10', ' ', ' ', '11', ' ', '#', 'save', 'ผู้ใช้']",[]
2021-02-04,"['เรย', 'ถาม', 'คน', ' ']",[]
2021-02-04,['ลาก่อน'],[]
2021-02-04,"['อุ', 'ต', 'ส่า', 'ย้าย', ' ', '9', 'ปี', ' ', 'ตอนนี้', 'ย้าย', 'ค่าย', ' ', ' ', 'รำคาญ']",[]
2021-02-04,"[' ', 'ทำ', 'เยี่ยง', '5555']",[]
2021-02-05,"['อ๋อ', ' ', 'รอด']",[]
2021-02-05,"[' ', ' ', '3', 'bb', ' ', 'ใช้ไม่ได้']",[]
2021-02-05,['เน็ต'],[]
2021-02-05,"[' ', 'วาย', 'ฟาย', ' ', ' ', 'ทรู', 'ค้าบ', 'แง']",[]
2021-02-05,"['เค', ' ', 'หาย', 'ล่ม', 'ตอน', 'เที่ยงคืน', ' ', 'เยิ่ม']",[]
2021-02-05,"[' ', 'หนือ', ' ', 'รอด', '55555555']",[]
2021-02-05,"['คน', 'ทวิ', 'ต', 'ตอนนี้', 'รู้']",[]
2021-02-05,"[' ', 'พี่', 'เล่น', 'ปกติ', ' ']",[]
2021-02-05,"[' ', 'เปลี่ยนไป']",[]
2021-02-05,"['ทวิ', 'ต', 'ร่ม', ' ', ' ', 'เอไอเอส', 'ล่ม', ' ', 'เน็ต', ' ', 'รอด', 'อะ']",[]
2021-02-05,"['ทวิ', 'ต', 'ชั้น', 'ล่ม', ' ', ' ', 'ฮือ', '5555556666666']",[]
2021-02-05,"[' ', 'ผผม', 'เน็ต', ' ']",[]
2021-02-05,"[' ', 'ก้อ']",[]
2021-02-05,"[' ', 'เลิก', 'เลิก', 'ต่อไปนี้', ' ', 'นิสัย', 'จาบจ้วง']",[]
2021-02-05,"[' ', 'กราบ', 'ตีน', 'อิ', 'ดี', 'แตด', 'เดี๋ยวนี้']",[]
2021-02-05,"[' ', 'เห่ย', ' ', ' ', ' ', '5555555']",[]
2021-02-05,['  '],[]
2021-02-05,"[' ', 'พี่', 'ก้อ', ' ', '555555', ' ', 'รอด', 'ทวีต', 'ล่ม', 'หรอ', ' ', 'บ้ง', ' ', '555']",[]
2021-02-05,"['เป็นมา', 'ชั่วโมง', ' ', 'ตอนนั้น', 'เล่น', ' ', 'wifi', ' ', 'โหลด', ' ', 'ก้อ', ' ', 'เล่น', ' ', 'wifi', ' ', 'บ้าน', 'ชอบ', 'บ้ง', 'ทวีต', 'ล่ม', ' ', 'เล่น', 'ปกติ', ' ']",[]
2021-02-05,"[' ', 'รายงาน', 'เพื่อน', 'คน', 'บอ', ' ', 'สาม', 'บี', 'บี', 'รอด', ' ', 'ถึงว่า', 'ทล', 'เงียบกริบ']",[]
2021-02-05,"[' ', 'พี่', ' ', 'ปกติ', 'ค่า', 'าา']",[]
2021-02-05,"['อันนี้', 'เครื่อง', 'เอไอเอส', ' ', 'งง', ' ', 'เล่น', 'เครื่อง', ' ', 'ปกติ', ' ']",[]
