Date,Text,Hashtag
2021-02-01,"['𝐘𝐨𝐮𝐓𝐮𝐛𝐞', ' ', '𝐏𝐫𝐞𝐦𝐢𝐮𝐦', ' ', '𝟑𝟎', ' ', '𝐝𝐚𝐲𝐬', 'เมล', 'ตัวเอง', ' ', '7', '฿', 'เมล', 'ร้าน', '   ', '15', '฿', 'เมล', '   ', '60', '฿', 'ฟังเพลง', 'ออกจาก', 'หน้าจอ', ' ', 'โฆษณา', 'คั่น', 'คู่', 'Youtube', ' ', 'Music', ' ', '      ']","['#หารยูทูปพรีเมี่ยมราคาถูก', '#ยูทูปพรีเมี่ยม', '#หารYouTubePremiumราคาถูก', '#youtubepremium', '#แต้วณฐพร', '#ทาโรก๋วยเตี๋ยวเส้นปลา']"
2021-02-01,"['หวาน', 'สู้', 'โควิด', ' ', 'ไฮโซ', 'ณัย', ' ', 'ส่งข้าวส่งน้ำ', ' ', 'แต้ว', ' ', 'กักตัว', ' ', 'หน้าบ้าน', ' ']","['#ไฮโซณัย', '#แต้วณฐพร']"
2021-02-01,"['หาร', ' ', 'VIU', ' ', 'PREMIUM', ' ', '6', '5', '฿', ' ', '7', '7', '฿', ' ', '♡︎', ' ', 'โอน', 'รหัส', 'เข้าชม', '️', '              ']","['#หารviuพรีเมี่ยม', '#หารviupremium', '#VIUpremium', '#หารviuราคาถูก', '#หารViu', '#หารเน็ตฟลิกซ์ราคาถูก', '#หารYouTubePremium', '#หารวิว', '#นิทานพันดาวEP1', '#MrQueen', '#MrQueenEp15', '#TrueBeautyEp14', '#แต้วณฐพร', '#MarkTuan']"
2021-02-01,"['คน', 'แบน', 'ตอน', 'ดราม่า', 'เรื่อง', 'หนังสือ', ' ', 'อิก', 'นอ', 'ร์', ' ', ' ', 'สลิ่ม', ' ', 'I', ' ', 'don', '’', 't', ' ', 'know', ' ', ' ', 'ตอนนี้', 'เกินไป', ' ', 'ทำตัว', 'อภิสิทธิ์', 'เกินไป', ' ', 'สงสาร', 'คน', 'หาเช้ากินค่ำ', 'คน', 'มั่ง', 'เหอะ', ' ']",['#แต้วณฐพร']
2021-02-01,"['𝐘𝐨𝐮𝐓𝐮𝐛𝐞', ' ', '𝐏𝐫𝐞𝐦𝐢𝐮𝐦', ' ', '𝟑𝟎', ' ', '𝐝𝐚𝐲𝐬', 'เมล', 'ตัวเอง', ' ', '7', '฿', 'เมล', '   ', '60', '฿', 'ฟังเพลง', 'ออกจาก', 'หน้าจอ', ' ', 'โฆษณา', 'คั่น', 'คู่', 'Youtube', ' ', 'Music', ' ', '       ']","['#หารยูทูปพรีเมี่ยมราคาถูก', '#ยูทูปพรีเมี่ยม', '#หารYouTubePremiumราคาถูก', '#youtubepremium', '#แต้วณฐพร', '#เนเน่', '#สนับสนุนเลื่อนเปิดเทอม']"
2021-02-01,['   '],"['#แต้วณฐพร', '#แบนแต้วณฐพร']"
2021-02-01,"['YouTube', ' ', 'Premium', '  ', 'เมล', 'เดิม', ' ', 'รอบ', 'เย็น', ' ', 'เมล', 'เดือน', ' ', 'เดือน', '60', 'บาท', ' ', 'โปร', 'เดือน', '50', '฿', ' ', 'จอ', 'ฟังได้', 'เมล', 'ตัวเอง', ' ', 'ตำ', ' ', 'ตำ', '   ']","['#หารYouTubePremium', '#หารyoutube', '#หารยูทูปพรีเมี่ยม', '#แต้วณฐพร']"
2021-02-01,"['ใด', 'ควรจะ', 'ตัด', ' ', 'เหมาะกับ', 'พรีเซนเตอร์', 'ใด', ' ', 'สามัญสำนึก', ' ', 'ไร้', 'จิตใต้สำนึก', ' ', 'ความรับผิดชอบ', ' ', 'วินัย', 'เรียน', '      ']","['#รีจอยส์', '#rado', '#พรีเซนเตอร์', '#แบนแต้วณฐพร', '#แต้วณฐพร']"
2021-02-01,"['โฆษณา', 'รี', 'จอ', 'ยส์', 'ตัว', 'เวอร์ชั่น', '15', 'วิ', '\u200b', ' ', 'ควรจะ', 'ตัด', 'พาร์ท', 'แต้ว', '\u200b', 'พูดว่า', '\u200b', ' ', 'ผม', 'สวย', 'สยบ', 'จบ', 'ดราม่า', ' ', ' ', 'จบ', 'รี', 'จอ', 'ยส์', ' ', 'ชีวิตจริง', 'ต่อให้', 'แต้ว', 'ผม', 'สวย', 'เรื่อง', 'ดราม่า', 'จบ', 'สยบ', 'ตอนนี้', 'ทำ', 'ร้านกาแฟ']",['#แต้วณฐพร']
2021-02-01,"['รอบ', 'YouTube', ' ', 'Premium', ' ', 'เมล', 'เดิม', ' ', 'ไม่ต้อง', 'เมล', 'เดือน', ' ', 'เดือน', '60', 'บาท', ' ', 'โปร', 'เดือน', '50', '฿', 'น', 'ด', 'น', ' ', 'ว่าง', '3', 'เด้อ', 'รับน้อง', 'จอ', 'คับ', ' ', 'เมล', 'ตัวเอง', ' ', 'ตำ', '   ']","['#หารYouTubePremium', '#หารyoutube', '#หารยูทูปพรีเมี่ยม', '#แต้วณฐพร']"
